ID,User_id,follower_count,likes,dislikes,effective_love,shares,reposts,comments,score
4984,4984,5178981,591174,39237,551937,2140,1657,36588,-18.60312499481147
4985,4985,7829777,528674,52132,476542,2324,910,47161,76.85462731383326
4986,4986,3128322,92451,73352,19099,3615,441,48182,-526.455162905967
4987,4987,7911827,654199,98040,556159,2878,1108,48173,267.49163819895364
4988,4988,9731382,555488,15134,540354,5013,1825,910,407.72958476679514
4989,4989,5788522,901616,61677,839939,8645,1429,17622,1018.9668867955614
4990,4990,8194232,671002,20192,650810,4712,1114,28745,467.3611174592943
4991,4991,6966618,851442,33890,817552,7226,740,6397,731.2177458804613
4992,4992,2477225,350719,39869,310850,7010,840,316,-298.10830004662307
4993,4993,166849,36233,37135,-902,3982,1150,49586,-776.7282836098241
4994,4994,8065648,645265,39172,606093,6713,1842,20855,811.8626622306793
4995,4995,5079512,310031,37536,272495,6648,450,22073,80.18305206567808
4996,4996,2149858,821246,73287,747959,8149,1953,14866,773.3694229673742
4997,4997,6055312,696068,36696,659372,4429,482,35904,434.729342289302
4998,4998,4040154,773051,2323,770728,1298,1700,1172,-278.3042118703635
4999,4999,9739485,821531,19235,802296,1783,1895,531,309.398406517903
5000,5000,6320185,266163,39227,226936,1925,1494,4623,-732.6001202082874
5001,5001,9634208,108587,57053,51534,4264,887,30318,-207.86454772499363
5002,5002,1417758,223969,54807,169162,170,1105,8771,-1416.174627879537
5003,5003,1925035,545007,98658,446349,8808,340,20561,397.0482394687048
5004,5004,1578774,251879,50792,201087,9827,1785,33567,399.08012247582116
5005,5005,6601218,833338,96047,737291,9795,159,22589,1312.6370299880393
5006,5006,9371384,383425,46015,337410,9249,132,42291,1149.8130754207464
5007,5007,2056329,64511,76611,-12100,4594,1277,33013,-719.9890771728708
5008,5008,6453493,910379,17962,892417,5510,1542,11475,665.4421346582515
5009,5009,575612,655009,59719,595290,5143,1069,29477,-64.7557570437759
5010,5010,5659337,246638,18169,228469,7230,555,42939,321.32799501060146
5011,5011,1176521,229647,86473,143174,7173,462,13289,-364.89261653852424
5012,5012,1084244,722613,39445,683168,2157,386,4904,-468.97477391257365
5013,5013,5713162,822518,535,821983,8131,468,36949,1137.8176475085893
5014,5014,2571598,661168,85887,575281,7934,1585,49979,738.766738917074
5015,5015,9732839,636755,46993,589762,7311,1621,27156,956.7439394796398
5016,5016,8734972,980487,92820,887667,2577,417,34830,651.3170739679837
5017,5017,9197404,7350,2472,4878,903,370,2728,-919.1692892414686
5018,5018,3282611,882204,30436,851768,1292,1442,35918,19.285281082983108
5019,5019,3832936,701154,93818,607336,5931,1693,15584,291.15670304930666
5020,5020,6536557,167015,97280,69735,1539,1729,40164,-529.0622239014847
5021,5021,7654495,844980,66395,778585,4499,436,40099,756.1212676724565
5022,5022,8716340,457956,1143,456813,4182,6,45983,650.239420960496
5023,5023,4480961,802820,81827,720993,6410,1456,23337,535.8949148919125
5024,5024,5092583,823356,56330,767026,6261,1548,42894,832.4363472279371
5025,5025,2482254,959682,2534,957148,5331,1944,44188,940.6915526203919
5026,5026,1908439,777750,92586,685164,336,1323,27226,-523.6510831864643
5027,5027,3757053,714326,9989,704337,4148,642,45143,339.7535845247541
5028,5028,5155811,670206,76232,593974,3512,761,26844,14.431377864235056
5029,5029,8878481,691699,93611,598088,6178,677,39470,786.189610776759
5030,5030,8926331,485793,81188,404605,6465,829,19375,375.6390883208377
5031,5031,2559019,502106,74946,427160,1209,591,31405,-611.8032257803
5032,5032,306412,599028,89180,509848,7362,457,33805,248.7914491147607
5033,5033,5549340,720443,95374,625069,4479,262,41321,499.3909171250875
5034,5034,5934260,678822,9487,669335,850,1044,10828,-382.8377722614216
5035,5035,982236,994658,17455,977203,1358,1255,3089,-339.04372643459425
5036,5036,2731935,162096,28083,134013,7085,1468,26680,-168.8482696139866
5037,5037,9035641,613343,90613,522730,118,895,26653,-289.8629186118623
5038,5038,2800434,922095,33576,888519,1956,830,38616,99.2245229420429
5039,5039,3103326,727799,86124,641675,6951,1875,5268,407.6940413807588
5040,5040,8478393,754557,90777,663780,475,1071,10042,-271.7287064871827
5041,5041,3321299,749963,86111,663852,7532,1951,34992,862.6307319854952
5042,5042,5680447,154590,90026,64564,1115,13,4944,-869.4065041052473
5043,5043,6886020,942261,92189,850072,8383,1854,7842,1137.1945725583644
5044,5044,7559539,343143,77955,265188,1129,1613,9342,-625.4102209689431
5045,5045,8785641,184892,18265,166627,2015,327,34102,-273.0551622335671
5046,5046,1998831,563786,8470,555316,9821,1793,26650,793.8160431452908
5047,5047,1149715,900194,39444,860750,5786,750,9666,209.8641153936381
5048,5048,1682491,681199,76807,604392,4443,370,27284,19.651500645624886
5049,5049,1784893,752204,36691,715513,7331,1526,6628,326.88207580297757
5050,5050,8388147,818994,54232,764762,9604,1875,18908,1426.7555648006355
5051,5051,6801941,262274,45350,216924,4504,1635,47697,116.14178864830129
5052,5052,9061736,963751,4032,959719,6862,357,3852,1075.8673299812526
5053,5053,3642123,225918,74753,151165,8239,655,46964,243.70238044573438
5054,5054,3637359,214392,10761,203631,5545,1067,18551,-378.99145960981906
5055,5055,2989283,365640,91693,273947,1815,178,42137,-428.7760623088431
5056,5056,8613534,628917,54131,574786,3657,1794,22134,376.1971379704496
5057,5057,2252692,260968,55702,205266,5151,1971,46034,19.6724424049167
5058,5058,92666,530280,26855,503425,2900,247,411,-640.8207711364045
5059,5059,3685272,516276,75901,440375,2132,998,26650,-484.74706273540045
5060,5060,2529898,801921,38085,763836,2139,628,20531,-190.43243135364241
5061,5061,155609,851429,38213,813216,579,1145,30806,-445.87786256577414
5062,5062,4463839,657848,10463,647385,2038,494,30561,-78.76709412687931
5063,5063,5953702,974223,30390,943833,6418,1571,5470,770.2483921824544
5064,5064,7283328,428733,77631,351102,2776,378,32866,-79.0779963969912
5065,5065,9595224,541677,24871,516806,9204,855,39331,1132.1752185836062
5066,5066,812916,149302,72042,77260,9788,889,41242,85.43651631650071
5067,5067,8704388,764825,1497,763328,7051,1059,22136,897.1618417306199
5068,5068,5641808,67019,35291,31728,3053,980,21011,-772.3115389866449
5069,5069,8287272,133969,65207,68762,7169,1288,11227,-42.21659177855274
5070,5070,5281159,535481,55909,479572,7969,1096,10762,332.6808238506307
5071,5071,8326086,614553,71685,542868,531,457,9509,-341.56781657539955
5072,5072,356990,230974,90718,140256,343,1964,23754,-1081.6077329453722
5073,5073,558890,346891,67626,279265,5873,1365,31444,-290.748375135904
5074,5074,957005,795578,33546,762032,6062,1048,16943,168.66784934325804
5075,5075,5847042,105020,4303,100717,6266,1050,48644,43.663026823369734
5076,5076,3834909,446810,92003,354807,8330,42,5259,344.6253027075285
5077,5077,941421,762580,38080,724500,123,431,45317,-331.6687114281591
5078,5078,769513,161024,22502,138522,6561,105,45864,-14.118547601168885
5079,5079,8443891,831362,37899,793463,2420,446,8688,229.2358615733618
5080,5080,2017447,738428,3073,735355,9898,1510,26302,911.7043858572099
5081,5081,3618993,220158,34751,185407,9975,616,5303,125.69744612115927
5082,5082,7687576,869294,96830,772464,8572,281,30874,1285.6954021368317
5083,5083,2749103,583457,26903,556554,7824,1811,19075,504.193870898375
5084,5084,5942050,684239,2347,681892,2650,1777,16582,118.44766843722168
5085,5085,5720279,339008,80381,258627,658,765,14362,-873.3141178281531
5086,5086,3732788,1381,89333,-87952,3264,584,44175,-743.6331628233204
5087,5087,8593544,62066,24530,37536,4022,1657,32128,-188.29015391274785
5088,5088,3517806,814995,44614,770381,9582,78,32849,1251.5949433116386
5089,5089,1622535,474011,15265,458746,9901,633,46843,711.5899420042557
5090,5090,5090121,715717,64872,650845,9401,727,31226,945.7955459600144
5091,5091,2757347,477243,41175,436068,9799,1795,240,441.04025972363166
5092,5092,1805138,115187,7261,107926,923,35,41181,-770.6651678239951
5093,5093,7590961,167165,97587,69578,3798,1427,29103,-353.7976967831147
5094,5094,7106439,334327,66959,267368,4264,252,11673,-142.67952520983204
5095,5095,4542536,138329,38824,99505,7207,1262,12224,-254.236980693799
5096,5096,1334486,916966,29073,887893,3830,1543,47321,421.8859976651473
5097,5097,9051935,665568,93638,571930,5925,89,1587,574.5515905581334
5098,5098,9072921,405428,16825,388603,465,1188,12023,-537.6349463090615
5099,5099,1816558,442091,86591,355500,3555,1843,24819,-326.5133421271412
5100,5100,9342055,630124,25691,604433,705,104,27201,151.0670456738918
5101,5101,5823725,115129,11855,103274,4821,538,3726,-533.5531085193417
5102,5102,128249,699880,91563,608317,6806,858,3604,-97.68244675762605
5103,5103,6226558,644486,53252,591234,4946,337,20233,332.8648181859946
5104,5104,5309456,201280,10201,191079,3217,116,8247,-473.7878564904204
5105,5105,9352805,904210,50034,854176,6547,1947,13684,1165.1062896402805
5106,5106,5953690,210930,26654,184276,3905,1334,37725,-249.97913540116122
5107,5107,6200680,886220,87361,798859,9521,1259,5157,962.6986477440423
5108,5108,6713233,614724,73582,541142,7183,634,36349,684.4980803339344
5109,5109,4358877,575813,1225,574588,3229,1397,12553,-213.2559148736181
5110,5110,4083575,751030,17973,733057,6323,1749,17066,554.2713387611955
5111,5111,5174497,746480,63128,683352,7898,634,24440,733.2277682252301
5112,5112,999050,217221,43267,173954,5784,929,21872,-532.5871747455861
5113,5113,9464007,447407,77555,369852,2427,266,23884,3.5713414855376824
5114,5114,9904294,250220,81759,168461,125,457,508,-831.3324675147843
5115,5115,8390837,22131,29929,-7798,1490,469,14409,-828.5562073844393
5116,5116,877855,27299,70607,-43308,7806,1507,41880,-252.76151738041807
5117,5117,2131162,276588,98362,178226,8381,976,27884,-30.075700840189214
5118,5118,3865590,846104,43217,802887,8773,84,24668,1119.4327120268263
5119,5119,9992498,346478,78789,267689,2228,785,23534,-260.08077296992707
5120,5120,768065,242707,12895,229812,2667,1329,4283,-1055.3400743303175
5121,5121,7519555,710429,48656,661773,6221,1114,27078,627.3127772672235
5122,5122,3096461,188213,29258,158955,410,1687,15281,-1077.822032764425
5123,5123,2157257,908575,40165,868410,8190,1352,49559,1032.7188231075065
5124,5124,6172855,53239,69596,-16357,6618,1613,36645,-33.344893468523026
5125,5125,8390412,790197,76071,714126,8677,269,23296,1209.215608772508
5126,5126,6378737,873658,53613,820045,4529,1816,24957,678.2841041020097
5127,5127,9967882,761011,26711,734300,7286,1665,17922,1071.608144979891
5128,5128,4514284,11467,4571,6896,7277,1735,10843,-232.4201129460476
5129,5129,694664,872162,41629,830533,7903,1784,22111,722.2450611567481
5130,5130,3240326,771145,48107,723038,4631,1672,29395,336.45905116057605
5131,5131,1215184,996023,80276,915747,1679,1260,17529,-210.792159125723
5132,5132,3118417,271747,6154,265593,8885,1034,23740,174.40634746936166
5133,5133,7976754,676126,85891,590235,2566,20,23859,311.55764054247015
5134,5134,138,491017,73057,417960,2072,941,22333,-817.617734215842
5135,5135,9937516,266337,35666,230671,1251,161,23685,-249.3310486646722
5136,5136,1578761,900335,43091,857244,6164,1609,14710,429.55055651009724
5137,5137,5390174,687949,26439,661510,1730,1497,5026,-291.5436063856661
5138,5138,9227802,512789,66099,446690,9518,395,347,785.1486557791992
5139,5139,2941443,287879,42012,245867,4470,504,24681,-394.66781730715616
5140,5140,364503,875980,28732,847248,9830,398,41806,1104.1192094507962
5141,5141,849041,993133,52742,940391,6832,1064,48693,796.2104341316275
5142,5142,9613255,485822,564,485258,4208,503,33785,412.62506858131235
5143,5143,2962947,128113,77606,50507,6078,1426,49199,-185.0243346087156
5144,5144,7523965,141075,81400,59675,9440,1325,37159,470.0444562791559
5145,5145,5036773,641736,47132,594604,9126,1769,34776,1024.3703731815083
5146,5146,1096274,66191,64097,2094,6980,163,10507,-474.6100339044414
5147,5147,7572896,692801,82896,609905,8386,350,27494,993.4233202436898
5148,5148,3644275,200872,67152,133720,325,991,42323,-957.9846693324452
5149,5149,8487328,743334,42424,700910,9797,1476,21331,1246.6727635987727
5150,5150,1008181,315304,87062,228242,2064,200,6650,-945.1646428222084
5151,5151,3049508,613196,98062,515134,5290,1108,2112,-235.57464932335802
5152,5152,5947177,323688,58877,264811,9872,1188,39837,675.0455061648246
5153,5153,9633650,337313,30522,306791,2545,970,37720,-67.79040201013697
5154,5154,6907176,823395,78517,744878,4232,160,31100,652.4055884049204
5155,5155,4286583,821640,24764,796876,2780,1619,11004,41.17097058297743
5156,5156,2046797,559009,99555,459454,1119,787,38945,-582.7260394972894
5157,5157,5692597,518400,52720,465680,9430,1769,37897,986.1207994338672
5158,5158,6525935,271467,46904,224563,2272,1095,5848,-730.9384029078067
5159,5159,1897573,230285,77023,153262,355,1111,16781,-1297.6480736837837
5160,5160,1584891,133060,61678,71382,7818,668,30473,-218.671484537869
5161,5161,192766,973729,10545,963184,9496,364,20269,988.2225109702919
5162,5162,3841904,577502,57774,519728,2898,1215,49889,-29.58618866771041
5163,5163,507637,716116,21266,694850,7690,362,34699,574.9726935486943
5164,5164,3676390,282780,87496,195284,5628,957,16203,-398.7649488825631
5165,5165,8746152,827061,71450,755611,438,1148,33958,92.44020674015758
5166,5166,4486553,815742,48031,767711,849,1017,11311,-359.8265377699952
5167,5167,8942948,51246,45240,6006,8586,1680,37879,497.6914461650674
5168,5168,9042987,593395,73162,520233,2933,710,37112,222.8060199609696
5169,5169,3469158,574263,3066,571197,3583,1316,19403,-180.10012749635231
5170,5170,6195967,802009,9808,792201,7633,262,39578,1168.845284890996
5171,5171,2427741,316081,23461,292620,5248,1647,9532,-361.2943325552161
5172,5172,2163134,942361,4719,937642,2887,1056,35595,207.1424266102139
5173,5173,5260214,640497,14954,625543,7787,594,5767,479.852270336313
5174,5174,8212781,792263,21638,770625,4119,1198,18100,435.4192683957581
5175,5175,6244325,583186,42857,540329,4730,1827,31228,423.81162864794015
5176,5176,9828907,197585,28828,168757,4294,1345,27890,-39.56496492331266
5177,5177,5746048,865739,4684,861055,1308,1717,11124,55.88219020827274
5178,5178,7937793,416155,81324,334831,6837,1045,20868,280.72441042932763
5179,5179,5484344,155644,57442,98202,6297,1041,584,-450.90904756926943
5180,5180,4377818,736583,83654,652929,6216,91,16216,530.8053866578479
5181,5181,5015942,842914,90211,752703,8050,1892,24314,1023.576973478273
5182,5182,742914,719122,40701,678421,6033,1492,42450,369.2732896038717
5183,5183,8304780,331612,65172,266440,6220,1334,17071,132.91426584125801
5184,5184,6309040,135760,48771,86989,2911,951,36254,-528.8203057346325
5185,5185,5466667,887192,34349,852843,7464,482,29014,983.445124869759
5186,5186,3157837,43697,66470,-22773,490,901,33758,-1240.0075812014404
5187,5187,7168206,107130,211,106919,3131,1560,3237,-644.711584208059
5188,5188,7339781,159443,91974,67469,7682,732,1288,-139.47081225365037
5189,5189,8657166,769425,75255,694170,6682,757,37859,928.5448187802896
5190,5190,5382388,249428,57868,191560,6358,1828,1317,-125.66940148308173
5191,5191,8023419,667090,19958,647132,789,851,28750,-91.96972391046052
5192,5192,7451492,75121,45116,30005,6554,1120,40430,32.47148329497862
5193,5193,6539388,583283,17757,565526,4084,1915,48299,597.6357356958104
5194,5194,8678244,589357,60182,529175,1940,1443,30991,44.35795983558217
5195,5195,8661618,729680,84424,645256,253,1647,621,-281.5579218520796
5196,5196,4681271,488362,7160,481202,1444,410,23915,-386.04476820180423
5197,5197,4380859,99592,4428,95164,6285,31,27435,6.075985699186445
5198,5198,2127443,796047,45468,750579,2344,1486,2848,-349.1561794212698
5199,5199,9696114,105629,55017,50612,4767,844,41434,-22.574338381376368
5200,5200,1232089,130020,24161,105859,6655,1043,27056,-428.09543373984616
5201,5201,3711936,391707,74775,316932,8434,812,39258,377.04600379067466
5202,5202,4611676,66523,24191,42332,1216,1126,1797,-1269.7289355638497
5203,5203,3971150,666104,33052,633052,5866,184,21111,430.28380767479126
5204,5204,7141608,583932,6507,577425,1199,380,2476,-331.41277933634575
5205,5205,1623281,709924,2630,707294,7287,304,40114,687.3876125758054
5206,5206,5111898,737700,14883,722817,1709,1028,785,-354.2073013915949
5207,5207,8161500,650089,51621,598468,5555,1648,35399,704.8405863529606
5208,5208,4714647,679299,83056,596243,6472,1045,32782,440.2459631784268
5209,5209,6948896,699443,9648,689795,7828,1344,47507,1076.5297908907983
5210,5210,1707892,784730,95274,689456,810,1516,47953,-215.4698575929709
5211,5211,2376134,590550,69397,521153,312,1008,7781,-915.2686764235442
5212,5212,6259382,382080,50290,331790,7823,444,22749,406.1364715531325
5213,5213,7438879,570890,49400,521490,9661,474,5639,797.0712096930854
5214,5214,2742701,871749,60320,811429,9813,461,27888,1066.036623241188
5215,5215,6041510,733412,76067,657345,883,1514,5125,-363.0521129303435
5216,5216,7957125,80236,50595,29641,976,1489,30452,-739.1859511202979
5217,5217,8067417,319563,18756,300807,5428,202,44164,467.3689560378736
5218,5218,6143936,413480,54976,358504,3950,561,1620,-349.06236081590407
5219,5219,8712312,531251,45452,485799,1377,1882,40947,185.79761221967794
5220,5220,8171701,685044,56963,628081,2754,1504,22293,174.5403332927902
5221,5221,7340960,926476,37926,888550,4939,482,16874,687.1270073017206
5222,5222,627077,331921,9830,322091,4244,830,6748,-733.664734645355
5223,5223,4215860,690037,56012,634025,6075,587,15726,278.7197857502559
5224,5224,4504769,24015,16437,7578,8674,1878,31019,227.87386567822998
5225,5225,9760143,997883,67631,930252,2470,1139,1945,343.49369828959954
5226,5226,4202158,129010,56964,72046,5931,903,32100,-312.0619873479905
5227,5227,6503728,194421,69538,124883,3889,1580,38554,-211.2264254234078
5228,5228,2470978,509776,82106,427670,9000,533,24191,410.3629085282948
5229,5229,3959844,667024,89103,577921,5121,340,9236,74.75136596061623
5230,5230,8372596,565370,50945,514425,2122,429,3341,-202.8405815335704
5231,5231,7941906,102831,11228,91603,9210,1169,6930,187.04881607448115
5232,5232,3859244,751193,59238,691955,5195,117,43908,657.498836317006
5233,5233,508144,27850,50811,-22961,3828,513,11067,-1115.421816725947
5234,5234,3440164,46828,38575,8253,6683,1704,4130,-466.9210324970433
5235,5235,9166500,201967,45205,156762,8382,351,21781,496.7675844961448
5236,5236,5094062,659007,1036,657971,5425,1469,3280,172.23353164996692
5237,5237,2234665,303891,98257,205634,5956,105,34316,-27.946559329801335
5238,5238,3793656,332611,54125,278486,9152,291,16362,349.45981693616346
5239,5239,4159633,534414,89628,444786,1667,1890,23898,-302.6438036526785
5240,5240,1419538,105516,28586,76930,2125,389,3707,-1199.4318920903365
5241,5241,983185,382012,52513,329499,4303,63,49647,-21.479795129693137
5242,5242,9488363,56976,54179,2797,8726,958,1511,58.093583969288744
5243,5243,6071682,43046,44978,-1932,2363,729,36570,-705.6698343977521
5244,5244,6803556,896116,73880,822236,1578,1499,34719,271.9779833607775
5245,5245,7855661,753147,83763,669384,8550,543,616,782.0646589986543
5246,5246,7839072,553635,96148,457487,9380,1461,5805,691.7950216964556
5247,5247,9214017,36668,82552,-45884,7895,1958,25146,367.8346792403703
5248,5248,9111679,267991,93906,174085,5788,1890,3619,87.04022661640698
5249,5249,3797128,515400,53661,461739,1719,704,34189,-409.0666814523031
5250,5250,1674738,126412,98726,27686,5958,1315,38491,-448.19230354086
5251,5251,3164216,94674,32923,61751,6537,1656,14806,-356.2796327543851
5252,5252,4219816,457272,54406,402866,5862,329,4189,-61.90177605669829
5253,5253,8783615,873026,8786,864240,9793,1947,20436,1655.214494239549
5254,5254,4357957,240593,77922,162671,6061,1029,20157,-292.34845213939684
5255,5255,7289958,222336,65525,156811,1141,1949,38786,-330.2827759443292
5256,5256,9261710,973956,18112,955844,5727,45,15574,1189.1402088553739
5257,5257,2909188,116171,25669,90502,6216,315,30748,-217.67007275531114
5258,5258,9524470,627145,96553,530592,9424,1125,17922,963.7668615369414
5259,5259,3951116,422952,81411,341541,8405,1077,49144,507.8773689864969
5260,5260,3842225,640568,3484,637084,7228,502,20612,487.4363915519385
5261,5261,6187655,407896,76569,331327,4053,155,42234,186.57844769817228
5262,5262,3654450,849161,99525,749636,1907,1705,36209,98.9568337118794
5263,5263,6403993,97817,43305,54512,8239,1655,25855,204.40166748967053
5264,5264,2028700,163573,90606,72967,5627,1273,41192,-395.5346538516646
5265,5265,1328788,694400,59602,634798,2033,1007,6563,-622.5947462347278
5266,5266,9226574,660657,28140,632517,6363,471,35790,893.6072774812191
5267,5267,2288273,56732,72863,-16131,5852,144,39677,-275.79215872483354
5268,5268,6407354,508129,56311,451818,4749,1178,25520,80.65746554243552
5269,5269,4084464,730988,21400,709588,3704,1724,13633,117.13813472451488
5270,5270,6163969,63825,58518,5307,3613,1442,18813,-653.5739677860852
5271,5271,305047,428326,90476,337850,9561,756,13974,82.11603812624664
5272,5272,7014677,39902,44874,-4972,9319,46,35443,559.1182595995915
5273,5273,8809730,274345,95661,178684,1178,745,40414,-425.6480560166422
5274,5274,2279349,804701,56989,747712,2826,1365,23687,-101.7136393554978
5275,5275,8445418,36393,40164,-3771,603,1419,1501,-1099.9568275844401
5276,5276,584143,576641,18298,558343,5338,95,44859,308.4589683427525
5277,5277,1188279,104597,93865,10732,6357,622,5880,-754.137874092458
5278,5278,2777296,233954,92367,141587,3925,1342,26499,-627.9899998290584
5279,5279,7421389,912280,44293,867987,4546,662,27796,674.5953519970468
5280,5280,5994928,166998,35642,131356,4158,457,7434,-519.4423031733974
5281,5281,6471653,557930,50973,506957,4852,1367,16459,108.44118860878962
5282,5282,7802674,890541,54982,835559,6916,1782,22496,1087.7528238193008
5283,5283,365893,183988,74587,109401,8286,1479,2925,-425.52941547834496
5284,5284,2339810,567576,17375,550201,7544,1776,11253,336.07802654530695
5285,5285,9047909,949224,3282,945942,8148,1590,1844,1199.3756385596769
5286,5286,3400995,39178,26703,12475,4400,477,44069,-458.14988542779946
5287,5287,7604287,115800,18461,97339,870,760,43094,-626.9911513712354
5288,5288,8777879,553757,40066,513691,3191,1436,49759,388.27344495498915
5289,5289,7038611,329754,73822,255932,8870,1281,38072,596.4944941099635
5290,5290,558199,937537,80594,856943,7164,1253,7793,338.4293619209817
5291,5291,9235604,470922,44646,426276,4427,1834,6592,213.25651392716912
5292,5292,3246557,771244,45236,726008,889,362,38706,-103.32627720420695
5293,5293,2052573,370196,220,369976,635,310,36180,-658.4716570546091
5294,5294,8434134,863754,17575,846179,4942,191,48584,1136.304400523846
5295,5295,4364191,73460,14063,59397,2924,18,39379,-381.47470766482917
5296,5296,8069799,3252,16385,-13133,1620,1759,16457,-730.7427866715905
5297,5297,5042239,710199,30023,680176,2032,346,2879,-219.8809065194075
5298,5298,983770,267188,15144,252044,3061,876,2484,-1004.156429634791
5299,5299,5819364,727599,42425,685174,5732,1158,23418,437.40429894561305
5300,5300,1806700,523664,19935,503729,8602,731,1860,139.81831518102328
5301,5301,2753160,158025,22082,135943,6046,1920,29474,-96.0044916587621
5302,5302,9949069,617929,37049,580880,6131,1318,8386,528.6663573766205
5303,5303,4237990,644207,3139,641068,4138,294,3806,-0.49491685812981245
5304,5304,116088,167481,66756,100725,7971,313,30990,-152.0875238589549
5305,5305,1705253,666488,70640,595848,7242,1153,23782,256.128305381012
5306,5306,5934734,686255,42586,643669,6426,435,21055,554.6255245556902
5307,5307,1333048,894351,92621,801730,5719,268,32886,508.35844469061897
5308,5308,5720550,564118,38403,525715,1453,191,26129,-146.43528514046662
5309,5309,438263,544440,67520,476920,9598,1633,18989,416.48164073250706
5310,5310,4203492,224111,50901,173210,1651,769,10701,-980.764123585849
5311,5311,790442,181842,20263,161579,8710,1274,23135,-121.7959748624247
5312,5312,6725906,304643,52664,251979,7164,636,13404,106.44130232994154
5313,5313,5809764,255260,93723,161537,7079,524,26233,74.37546140285744
5314,5314,7850127,602679,46642,556037,4559,1088,17413,194.55197343308063
5315,5315,7741086,909712,44880,864832,1514,998,10866,72.26239126900475
5316,5316,4443383,163904,98123,65781,4839,695,25673,-493.1467853995951
5317,5317,2560744,221662,72877,148785,4224,1569,5848,-733.386925838517
5318,5318,9591242,62380,56620,5760,683,206,1219,-867.1776471655495
5319,5319,3007032,527061,90287,436774,2209,727,23257,-536.9939875099531
5320,5320,1341005,955933,3368,952565,5930,1307,9488,362.9966072125135
5321,5321,1536930,407656,66105,341551,3705,1684,42268,-243.27066284047797
5322,5322,7826825,461544,37858,423686,6043,562,15567,274.30355077889976
5323,5323,3008185,176733,29252,147481,5642,215,35991,-126.68272390430234
5324,5324,1928993,727231,92960,634271,5362,1494,17494,61.06941907706255
5325,5325,5856443,986769,10975,975794,4998,1278,31604,786.7221141583777
5326,5326,3893212,506224,15571,490653,1707,803,28516,-438.7875101727302
5327,5327,1655249,215763,79470,136293,115,1867,12329,-1192.4155844037482
5328,5328,9360345,729902,93083,636819,1506,719,5639,-121.47321396221872
5329,5329,8510095,501185,18867,482318,4371,317,28484,367.9325736180476
5330,5330,4436428,520229,99842,420387,9313,1945,7421,618.741645297317
5331,5331,3158654,473900,81670,392230,1217,322,41171,-429.6668098246981
5332,5332,1959974,406163,1739,404424,8659,1225,10699,118.3818766097567
5333,5333,7991519,974514,5564,968950,2601,1384,33486,632.7448341591925
5334,5334,3388295,780166,72111,708055,6845,1897,46064,904.2382049058107
5335,5335,9509792,650300,63739,586561,8847,411,26898,1135.5926339797606
5336,5336,3598303,376326,82851,293475,705,706,32332,-786.811971921681
5337,5337,7590617,666929,30668,636261,2697,1977,31540,434.49838042155136
5338,5338,2222465,299115,37544,261571,7775,1200,14546,-125.36670294328864
5339,5339,1786806,174872,6027,168845,7250,686,13660,-333.19115289691126
5340,5340,3732257,776027,74190,701837,2493,1859,36677,203.79496979428006
5341,5341,3110994,19657,71106,-51449,6385,1500,39369,-331.76601727246043
5342,5342,6292825,902000,21204,880796,6015,846,9574,611.0866118681029
5343,5343,7069202,168554,26851,141703,1548,1477,42613,-469.61625920711504
5344,5344,6705260,138367,16150,122217,8858,1744,34947,519.5812850144104
5345,5345,8509314,964788,27508,937280,4020,774,2947,499.4487538437419
5346,5346,907776,449630,65707,383923,9772,1818,22159,470.97629828922203
5347,5347,7380504,161222,66256,94966,9017,1462,20104,309.27086933077476
5348,5348,8185987,207288,3386,203902,3816,1160,31098,-173.92123695048636
5349,5349,1223486,266160,22649,243511,8411,724,42592,156.3901188826623
5350,5350,9422171,594296,84275,510021,7006,1427,1988,489.17361450941524
5351,5351,4617760,449405,5145,444260,5763,1538,41288,319.1431727037591
5352,5352,4997147,886442,6489,879953,5423,1369,7679,453.0481730787633
5353,5353,7888603,381615,19394,362221,7624,1439,42011,683.8125348100546
5354,5354,1273125,48386,3836,44550,4680,1255,7749,-944.3728772518858
5355,5355,5273244,890842,81097,809745,9927,1127,20944,1107.2335292408584
5356,5356,8977289,706438,96160,610278,6741,22,2439,775.1277964113752
5357,5357,5595886,320584,70664,249920,7548,213,6373,153.60508562954263
5358,5358,1328915,17726,58496,-40770,4102,1640,27169,-832.057437255231
5359,5359,9744004,517536,9283,508253,4316,105,34286,633.050115990878
5360,5360,8422396,503951,45311,458640,8919,783,42972,983.6727437682077
5361,5361,5861019,184242,71552,112690,7448,1593,27058,116.18410945902815
5362,5362,9714071,53708,88608,-34900,1718,892,29385,-670.784071532866
5363,5363,7472713,384672,88242,296430,2824,1681,11692,-308.692689961615
5364,5364,2692276,625851,96903,528948,9578,1826,14945,677.454273156348
5365,5365,9959590,451830,63811,388019,1184,1454,15529,-291.6294495125319
5366,5366,2765545,906311,25939,880372,3641,1260,32235,270.6750984139982
5367,5367,5154558,883488,46865,836623,2736,1429,954,-13.855284028561066
5368,5368,3486223,199144,86178,112966,9650,1623,38308,378.65234285527646
5369,5369,2913603,790525,76473,714052,99,382,16569,-474.8994323790753
5370,5370,9202366,741840,41593,700247,8856,187,5414,1136.00517593188
5371,5371,203802,752585,14507,738078,4625,1297,7557,-178.73158316000277
5372,5372,8470816,130957,26889,104068,634,969,13131,-901.2139934103955
5373,5373,1412134,480099,69632,410467,3197,591,33108,-418.6690369748877
